-123.3052,48.3951,"Trial Islands Lighthouse-Trial Island,BC",,,"{name:""","Trial Islands Lighthouse-Trial Island,BC",""", lat:",48.3951,",",lon:,-123.3052,"},","{name:""Trial Islands Lighthouse-Trial Island,BC"", lat:48.3951,lon:-123.3052},"
-123.706092,48.384124,"Triangle Island Lighthouse-Victoria,BC",,,"{name:""","Triangle Island Lighthouse-Victoria,BC",""", lat:",48.384124,",",lon:,-123.706092,"},","{name:""Triangle Island Lighthouse-Victoria,BC"", lat:48.384124,lon:-123.706092},"
-130.8805,54.294639,"Triple Islands Lighthouse-Triple Islands,BC",,,"{name:""","Triple Islands Lighthouse-Triple Islands,BC",""", lat:",54.294639,",",lon:,-130.8805,"},","{name:""Triple Islands Lighthouse-Triple Islands,BC"", lat:54.294639,lon:-130.8805},"
-96.864883,50.146775,"Red River Lighthouse-Red River,MB",,,"{name:""","Red River Lighthouse-Red River,MB",""", lat:",50.146775,",",lon:,-96.864883,"},","{name:""Red River Lighthouse-Red River,MB"", lat:50.146775,lon:-96.864883},"
-96.865503,50.146875,"Black Bear Lighthouse-Black Bear Island,MB",,,"{name:""","Black Bear Lighthouse-Black Bear Island,MB",""", lat:",50.146875,",",lon:,-96.865503,"},","{name:""Black Bear Lighthouse-Black Bear Island,MB"", lat:50.146875,lon:-96.865503},"
-96.604529,51.192833,"Gull Harbor (new) Lighthouse-Gull Harbor,MB",,,"{name:""","Gull Harbor (new) Lighthouse-Gull Harbor,MB",""", lat:",51.192833,",",lon:,-96.604529,"},","{name:""Gull Harbor (new) Lighthouse-Gull Harbor,MB"", lat:51.192833,lon:-96.604529},"
-96.604028,51.192658,"Gull Harbor (old) Lighthouse-Gull Harbor,MB",,,"{name:""","Gull Harbor (old) Lighthouse-Gull Harbor,MB",""", lat:",51.192658,",",lon:,-96.604028,"},","{name:""Gull Harbor (old) Lighthouse-Gull Harbor,MB"", lat:51.192658,lon:-96.604028},"
-64.69728,45.73518,"Anderson Hollow Lighthouse-Waterside,NB",,,"{name:""","Anderson Hollow Lighthouse-Waterside,NB",""", lat:",45.73518,",",lon:,-64.69728,"},","{name:""Anderson Hollow Lighthouse-Waterside,NB"", lat:45.73518,lon:-64.69728},"
-66.1339,45.3506,"Bayswater Lighthouse-Bayswater,NB",,,"{name:""","Bayswater Lighthouse-Bayswater,NB",""", lat:",45.3506,",",lon:,-66.1339,"},","{name:""Bayswater Lighthouse-Bayswater,NB"", lat:45.3506,lon:-66.1339},"
-66.1425,47.95872,"Belledune Point Lighthouse-Sea Side,NB",,,"{name:""","Belledune Point Lighthouse-Sea Side,NB",""", lat:",47.95872,",",lon:,-66.1425,"},","{name:""Belledune Point Lighthouse-Sea Side,NB"", lat:47.95872,lon:-66.1425},"
